target_ttm,date,exdate,calendar_ttm,rf_days,rf_annualized,rf_gross
30,20240214,20240315,30,29,0.0529114635,1.00421277338352
30,20240320,20240419,30,29,0.0530348645,1.00422261919878
30,20240417,20240517,30,29,0.0524877995,1.00417897117103
30,20240522,20240621,30,29,0.0531501375,1.00423181659122
30,20240618,20240719,31,30,0.05472122,1.00450776405932
30,20240717,20240816,30,29,0.0532599575,1.0042405789785
30,20240821,20240920,30,29,0.052902999,1.00421209802865
30,20240918,20241018,30,29,0.052515025,1.00418114333492
30,20241016,20241115,30,29,0.0491893235,1.00391583977028
30,20241120,20241220,30,29,0.048817164,1.00388615558533
30,20241218,20250117,30,29,0.0489011585,1.0038928550777
30,20250122,20250221,30,29,0.0457146995,1.00363873097547
30,20250219,20250321,30,29,0.0443054325,1.00352636068204
30,20250318,20250417,30,29,0.0444915785,1.00354120262774
30,20250416,20250516,30,29,0.04427664,1.00352406499439
30,20250521,20250620,30,29,0.045454506,1.00361798305856
30,20250618,20250718,30,29,0.04449295,1.00354131198212
30,20250716,20250815,30,29,0.045818501,1.00364700826157
30,20250820,20250919,30,29,0.047244928,1.0037607605883
60,19960117,19960315,58,57,0.0560627114285714,1.00879343586312
60,19960214,19960419,65,64,0.0530308528571429,1.00934192642401
60,19960320,19960517,58,57,0.0547006088571429,1.00857887630668
60,19960417,19960621,65,64,0.0552491032142857,1.0097345898451
60,19960522,19960719,58,57,0.0552239111428571,1.00866130192934
60,19960619,19960816,58,57,0.0560109274285714,1.00878527796877
60,19960717,19960920,65,64,0.0564998496428571,1.00995605797481
60,19960821,19961018,58,57,0.0553772822857143,1.00868546077643
60,19960918,19961115,58,57,0.0566096791428571,1.00887960752708
60,19961016,19961220,65,64,0.0554195692857143,1.00976477120377
60,19961120,19970117,58,57,0.0549662102857143,1.00862071048783
60,19961218,19970221,65,64,0.0561935628571429,1.00990181966013
60,19970122,19970321,58,57,0.0556835010714286,1.00873369774048
60,19970219,19970418,58,57,0.0549586974285714,1.00861952713365
60,19970319,19970516,58,57,0.056606118,1.00887904646539
60,19970416,19970620,65,64,0.0586343014285714,1.01033411490998
60,19970521,19970718,58,57,0.05821125,1.00913196827393
60,19970618,19970815,58,57,0.0579067317142857,1.00908398023467
60,19970716,19970919,65,64,0.0577584210714286,1.01017896069972
60,19970820,19971017,58,57,0.05738305,1.00900146028505
60,19970917,19971121,65,64,0.0576524292857143,1.01016018683855
60,19971022,19971219,58,57,0.0583083805714286,1.00914727524259
60,19971119,19980116,58,57,0.0582083897142857,1.00913151752026
60,19971217,19980220,65,64,0.0595731653571429,1.01050045254739
60,19980121,19980320,58,57,0.0565948417857143,1.00887726988841
60,19980218,19980417,58,57,0.0568203937142857,1.0089128063778
60,19980318,19980515,58,57,0.0572044202857143,1.00897331397728
60,19980415,19980619,65,64,0.0573355975,1.01010406989109
60,19980520,19980717,58,57,0.0573743348571429,1.00900008704013
60,19980617,19980821,65,64,0.0573667225,1.01010958258369
60,19980722,19980918,58,57,0.0573027691428571,1.00898881050237
60,19980819,19981016,58,57,0.0571774025714286,1.00896905692132
60,19980916,19981120,65,64,0.0555048967857143,1.00977987894699
60,19981021,19981218,58,57,0.0518908622857143,1.00813642678257
60,19981118,19990115,58,57,0.0515515782857143,1.00808301301985
60,19981216,19990219,65,64,0.0532478492857143,1.00938033129153
60,19990120,19990319,58,57,0.0501680794285714,1.00786523693893
60,19990217,19990416,58,57,0.0502891531428571,1.00788429323223
60,19990317,19990521,65,64,0.0503208460714286,1.0088624219965
60,19990421,19990618,58,57,0.0500683622857143,1.00784954231542
60,19990519,19990716,58,57,0.0506069688571429,1.00793431727798
60,19990616,19990820,65,64,0.0520575960714286,1.00916969364579
60,19990721,19990917,58,57,0.0529924945714286,1.00830987718488
60,19990818,19991015,58,57,0.0545948171428571,1.00856221381573
60,19990915,19991119,65,64,0.0570725871428571,1.01005748811244
60,19991020,19991217,58,57,0.0587635425714286,1.00921900807428
60,19991117,20000121,65,64,0.0584406528571429,1.0102998097814
60,19991222,20000218,58,57,0.0618558310714286,1.00970648300244
60,20000119,20000317,58,57,0.0602126208571429,1.00944741454414
60,20000216,20000420,64,63,0.06141226,1.0106563025522
60,20000321,20000519,59,58,0.062992224,1.01005998811811
60,20000419,20000616,58,57,0.0636162645714286,1.00998410665205
60,20000517,20000721,65,64,0.0684523838095238,1.01207493013921
60,20000621,20000818,58,57,0.0681663345714286,1.01070201485219
60,20000719,20000915,58,57,0.0678070062857143,1.01064530162732
60,20000816,20001020,65,64,0.0670721021978022,1.01183001539803
60,20000920,20001117,58,57,0.0676840177142857,1.010625890921
60,20001018,20001215,58,57,0.0673084665714286,1.0105666217621
60,20001115,20010119,65,64,0.0673994297142857,1.01188809045526
60,20001220,20010216,58,57,0.065318302,1.01025259370976
60,20010117,20010316,58,57,0.0582537421428571,1.00913866465299
60,20010214,20010420,65,64,0.0547110196428571,1.0096393269911
60,20010321,20010518,58,57,0.0494051674285714,1.00774516734758
60,20010418,20010615,58,57,0.0477639985714286,1.00748692329367
60,20010516,20010720,65,64,0.0408186207142857,1.00718291184542
60,20010620,20010817,58,57,0.0381636537142857,1.0059775984193
60,20010718,20010921,65,64,0.0376371896428571,1.00662122164261
60,20010822,20011019,58,57,0.0355899755555556,1.00557336029905
60,20010919,20011116,58,57,0.0270707425714286,1.00423643424976
60,20011017,20011221,65,64,0.0244757857142857,1.00430086691338
60,20011121,20020118,58,57,0.0212897117142857,1.00333022763358
60,20011219,20020215,58,57,0.0193182562857143,1.0030213787762
60,20020116,20020315,58,57,0.0177522614285714,1.00277611725947
60,20020213,20020419,65,64,0.0192618517857143,1.00338313049844
60,20020320,20020517,58,57,0.020636422,1.00322787251754
60,20020417,20020621,65,64,0.0197541928571429,1.0034697545948
60,20020522,20020719,58,57,0.0192230145714286,1.00300646058548
60,20020619,20020816,58,57,0.0189078922857143,1.00295710297189
60,20020717,20020920,65,64,0.0187591185714286,1.00329468569074
60,20020821,20021018,58,57,0.0181296445714286,1.00283521641395
60,20020918,20021115,58,57,0.0183407748571429,1.00286828146997
60,20021016,20021220,65,64,0.0182146782142857,1.00319891222529
60,20021120,20030117,58,57,0.0141207911428571,1.00220759780796
60,20021218,20030221,65,64,0.0139514132142857,1.00244926976625
60,20030122,20030321,58,57,0.0135094667857143,1.00211192453053
60,20030219,20030417,57,56,0.01345363,1.00206625033457
60,20030318,20030516,59,58,0.0128205497142857,1.00203931461612
60,20030416,20030620,65,64,0.0133342178571429,1.00234079001912
60,20030521,20030718,58,57,0.0128055488571429,1.0020017715183
60,20030618,20030815,58,57,0.0108120597142857,1.00168988488921
60,20030716,20030919,65,64,0.0111530853571429,1.00195752293863
60,20030820,20031017,58,57,0.0114175245714286,1.00178460119521
60,20030917,20031121,65,64,0.0115473589285714,1.00202679356248
60,20031022,20031219,58,57,0.0116089308571429,1.0018145458306
60,20031119,20040116,58,57,0.0116205582857143,1.0018163649173
60,20031217,20040220,65,64,0.0117748235714286,1.00206675940789
60,20040121,20040319,58,57,0.0113125008571429,1.00176817109716
60,20040218,20040416,58,57,0.0112385788571429,1.00175660676861
60,20040317,20040521,65,64,0.0111772346428571,1.00196176563184
