R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.1251,0.9839,-0.0076,0.4164,-11.5853,0.0077,0.0086,55.1072,62.0027,27.8205,31.3016
1.1252,0.9839,-0.0075,0.4153,-11.5793,0.0076,0.0086,55.2582,62.1781,27.8837,31.3755
1.1253,0.9839,-0.0075,0.4141,-11.5734,0.0076,0.0085,55.4101,62.3545,27.9474,31.45
1.1254,0.9839,-0.0074,0.413,-11.5673,0.0076,0.0085,55.5629,62.5321,28.0111,31.5244
1.1255,0.9839,-0.0074,0.4118,-11.5611,0.0075,0.0085,55.7166,62.7106,28.0749,31.5991
1.1256,0.9839,-0.0073,0.4106,-11.5552,0.0075,0.0084,55.8713,62.8903,28.1395,31.6746
1.1257,0.9839,-0.0073,0.4095,-11.5492,0.0074,0.0084,56.0269,63.0711,28.2043,31.7504
1.1258,0.9839,-0.0073,0.4083,-11.543,0.0074,0.0083,56.1834,63.2529,28.2692,31.8263
1.1259,0.9839,-0.0072,0.4072,-11.5371,0.0073,0.0083,56.3409,63.4359,28.3348,31.903
1.126,0.9839,-0.0072,0.406,-11.5312,0.0073,0.0082,56.4994,63.6199,28.4009,31.9803
1.1261,0.9839,-0.0071,0.4049,-11.5252,0.0073,0.0082,56.6588,63.8051,28.4669,32.0575
1.1262,0.9839,-0.0071,0.4037,-11.5191,0.0072,0.0081,56.8192,63.9915,28.5332,32.135
1.1263,0.9839,-0.0071,0.4026,-11.5131,0.0072,0.0081,56.9806,64.1789,28.6,32.213
1.1264,0.9839,-0.007,0.4014,-11.5071,0.0071,0.008,57.143,64.3676,28.6673,32.2917
1.1265,0.9839,-0.007,0.4003,-11.5011,0.0071,0.008,57.3064,64.5574,28.7347,32.3705
1.1266,0.9839,-0.0069,0.3991,-11.4951,0.0071,0.008,57.4709,64.7484,28.8026,32.4498
1.1267,0.9839,-0.0069,0.3979,-11.4892,0.007,0.0079,57.6364,64.9406,28.8711,32.53
1.1268,0.9839,-0.0069,0.3968,-11.4832,0.007,0.0079,57.8029,65.134,28.9395,32.6099
1.1269,0.9839,-0.0068,0.3956,-11.4771,0.0069,0.0078,57.9704,65.3286,29.0083,32.6903
1.127,0.9839,-0.0068,0.3945,-11.4713,0.0069,0.0078,58.139,65.5245,29.0781,32.7719
1.1271,0.9839,-0.0067,0.3934,-11.4653,0.0069,0.0077,58.3087,65.7216,29.1476,32.8531
1.1272,0.9839,-0.0067,0.3922,-11.4592,0.0068,0.0077,58.4795,65.9199,29.2173,32.9346
1.1273,0.9839,-0.0067,0.3911,-11.4534,0.0068,0.0076,58.6514,66.1195,29.2881,33.0174
1.1274,0.9839,-0.0066,0.3899,-11.4474,0.0067,0.0076,58.8244,66.3204,29.3589,33.1001
1.1275,0.9839,-0.0066,0.3888,-11.4413,0.0067,0.0076,58.9985,66.5226,29.4299,33.1831
1.1276,0.9839,-0.0066,0.3876,-11.4355,0.0067,0.0075,59.1737,66.7261,29.5019,33.2672
1.1277,0.9838,-0.0065,0.3865,-11.4296,0.0066,0.0075,59.35,66.9309,29.5738,33.3512
1.1278,0.9838,-0.0065,0.3853,-11.4234,0.0066,0.0074,59.5276,67.137,29.6456,33.4353
1.1279,0.9838,-0.0064,0.3842,-11.4175,0.0065,0.0074,59.7062,67.3445,29.7186,33.5205
1.128,0.9838,-0.0064,0.383,-11.4118,0.0065,0.0073,59.8861,67.5534,29.7922,33.6065
1.1281,0.9838,-0.0064,0.3819,-11.4059,0.0065,0.0073,60.0671,67.7636,29.8658,33.6926
1.1282,0.9838,-0.0063,0.3808,-11.3997,0.0064,0.0072,60.2493,67.9752,29.9393,33.7784
1.1283,0.9838,-0.0063,0.3796,-11.3938,0.0064,0.0072,60.4328,68.1882,30.0136,33.8652
1.1284,0.9838,-0.0062,0.3785,-11.3881,0.0063,0.0072,60.6174,68.4026,30.0889,33.9533
1.1285,0.9838,-0.0062,0.3773,-11.3821,0.0063,0.0071,60.8033,68.6185,30.164,34.041
1.1286,0.9838,-0.0062,0.3762,-11.376,0.0063,0.0071,60.9905,68.8358,30.2391,34.1288
1.1287,0.9838,-0.0061,0.3751,-11.3701,0.0062,0.007,61.1789,69.0546,30.3153,34.2178
1.1288,0.9838,-0.0061,0.3739,-11.3643,0.0062,0.007,61.3685,69.2748,30.392,34.3075
1.1289,0.9838,-0.0061,0.3728,-11.3584,0.0062,0.0069,61.5595,69.4965,30.469,34.3974
1.129,0.9838,-0.006,0.3717,-11.3525,0.0061,0.0069,61.7518,69.7198,30.5462,34.4876
1.1291,0.9838,-0.006,0.3705,-11.3465,0.0061,0.0069,61.9454,69.9446,30.6237,34.5783
1.1292,0.9838,-0.0059,0.3694,-11.3407,0.006,0.0068,62.1403,70.1709,30.702,34.6697
1.1293,0.9838,-0.0059,0.3682,-11.3349,0.006,0.0068,62.3366,70.3987,30.7809,34.7619
1.1294,0.9838,-0.0059,0.3671,-11.3289,0.006,0.0067,62.5342,70.6282,30.8598,34.8541
1.1295,0.9838,-0.0058,0.366,-11.3229,0.0059,0.0067,62.7332,70.8592,30.9391,34.9467
1.1296,0.9838,-0.0058,0.3648,-11.3171,0.0059,0.0067,62.9336,71.0919,31.0191,35.0402
1.1297,0.9838,-0.0058,0.3637,-11.3112,0.0059,0.0066,63.1354,71.3261,31.0997,35.1344
1.1298,0.9838,-0.0057,0.3626,-11.3055,0.0058,0.0066,63.3386,71.562,31.1809,35.2292
1.1299,0.9838,-0.0057,0.3614,-11.2996,0.0058,0.0065,63.5432,71.7996,31.2622,35.3242
1.13,0.9838,-0.0057,0.3603,-11.2936,0.0057,0.0065,63.7493,72.0389,31.3438,35.4195
1.1301,0.9838,-0.0056,0.3592,-11.2877,0.0057,0.0065,63.9569,72.2798,31.426,35.5156
1.1302,0.9838,-0.0056,0.3581,-11.2819,0.0057,0.0064,64.1659,72.5225,31.509,35.6125
1.1303,0.9838,-0.0055,0.3569,-11.276,0.0056,0.0064,64.3765,72.7669,31.5922,35.7097
1.1304,0.9838,-0.0055,0.3558,-11.2702,0.0056,0.0063,64.5885,73.0131,31.676,35.8076
1.1305,0.9838,-0.0055,0.3547,-11.2644,0.0056,0.0063,64.8021,73.261,31.7604,35.9063
1.1306,0.9838,-0.0054,0.3535,-11.2584,0.0055,0.0062,65.0173,73.5108,31.8448,36.0048
1.1307,0.9838,-0.0054,0.3524,-11.2526,0.0055,0.0062,65.234,73.7623,31.93,36.1043
1.1308,0.9838,-0.0054,0.3513,-11.2468,0.0055,0.0062,65.4523,74.0157,32.0161,36.2049
1.1309,0.9838,-0.0053,0.3502,-11.2409,0.0054,0.0061,65.6722,74.271,32.102,36.3052
1.131,0.9838,-0.0053,0.349,-11.2351,0.0054,0.0061,65.8937,74.5281,32.1889,36.4067
1.1311,0.9838,-0.0053,0.3479,-11.2295,0.0053,0.006,66.1169,74.7872,32.2769,36.5095
1.1312,0.9838,-0.0052,0.3468,-11.2235,0.0053,0.006,66.3418,75.0481,32.364,36.6114
1.1313,0.9838,-0.0052,0.3457,-11.2173,0.0053,0.006,66.5683,75.3111,32.4515,36.7135
1.1314,0.9838,-0.0052,0.3445,-11.2118,0.0052,0.0059,66.7965,75.576,32.5411,36.8181
1.1315,0.9838,-0.0051,0.3434,-11.2062,0.0052,0.0059,67.0265,75.8428,32.6312,36.9234
1.1316,0.9838,-0.0051,0.3423,-11.2001,0.0052,0.0059,67.2581,76.1117,32.7205,37.0276
1.1317,0.9838,-0.0051,0.3412,-11.1942,0.0051,0.0058,67.4916,76.3827,32.8107,37.133
1.1318,0.9838,-0.005,0.3401,-11.1886,0.0051,0.0058,67.7268,76.6557,32.9022,37.2399
1.1319,0.9838,-0.005,0.3389,-11.1828,0.0051,0.0057,67.9639,76.9308,32.9936,37.3467
1.132,0.9838,-0.005,0.3378,-11.1769,0.005,0.0057,68.2028,77.208,33.0856,37.4541
1.1321,0.9838,-0.0049,0.3367,-11.1711,0.005,0.0057,68.4435,77.4873,33.1784,37.5625
1.1322,0.9838,-0.0049,0.3356,-11.1653,0.005,0.0056,68.6861,77.7689,33.2717,37.6714
1.1323,0.9838,-0.0049,0.3345,-11.1596,0.0049,0.0056,68.9305,78.0526,33.3658,37.7813
1.1324,0.9838,-0.0048,0.3333,-11.1537,0.0049,0.0055,69.1769,78.3385,33.46,37.8913
1.1325,0.9838,-0.0048,0.3322,-11.1478,0.0049,0.0055,69.4253,78.6267,33.5546,38.0018
1.1326,0.9838,-0.0048,0.3311,-11.1421,0.0048,0.0055,69.6756,78.9172,33.6505,38.1138
1.1327,0.9838,-0.0047,0.33,-11.1365,0.0048,0.0054,69.9279,79.2099,33.7471,38.2266
1.1328,0.9838,-0.0047,0.3289,-11.1307,0.0048,0.0054,70.1822,79.505,33.8439,38.3396
1.1329,0.9838,-0.0047,0.3278,-11.1248,0.0047,0.0054,70.4386,79.8025,33.9409,38.4529
1.133,0.9838,-0.0046,0.3267,-11.1191,0.0047,0.0053,70.697,80.1024,34.0391,38.5675
1.1331,0.9838,-0.0046,0.3255,-11.1134,0.0047,0.0053,70.9575,80.4046,34.1379,38.683
1.1332,0.9838,-0.0046,0.3244,-11.1075,0.0046,0.0052,71.2202,80.7094,34.2369,38.7985
1.1333,0.9838,-0.0045,0.3233,-11.1018,0.0046,0.0052,71.4849,81.0166,34.3369,38.9153
1.1334,0.9838,-0.0045,0.3222,-11.0962,0.0046,0.0052,71.7519,81.3263,34.4379,39.0332
1.1335,0.9838,-0.0045,0.3211,-11.0903,0.0045,0.0051,72.0211,81.6386,34.5389,39.1511
1.1336,0.9838,-0.0044,0.32,-11.0844,0.0045,0.0051,72.2924,81.9535,34.6402,39.2695
1.1337,0.9838,-0.0044,0.3189,-11.0787,0.0045,0.0051,72.5661,82.271,34.7428,39.3893
1.1338,0.9838,-0.0044,0.3178,-11.0731,0.0044,0.005,72.842,82.5911,34.8464,39.5102
1.1339,0.9838,-0.0043,0.3167,-11.0673,0.0044,0.005,73.1203,82.9139,34.95,39.6312
1.134,0.9838,-0.0043,0.3156,-11.0615,0.0044,0.005,73.4009,83.2395,35.0544,39.7531
1.1341,0.9838,-0.0043,0.3144,-11.0559,0.0043,0.0049,73.6839,83.5678,35.16,39.8763
1.1342,0.9838,-0.0042,0.3133,-11.0501,0.0043,0.0049,73.9693,83.8989,35.2657,39.9997
1.1343,0.9838,-0.0042,0.3122,-11.0443,0.0043,0.0048,74.2572,84.2328,35.372,40.1239
1.1344,0.9838,-0.0042,0.3111,-11.0387,0.0042,0.0048,74.5475,84.5696,35.4797,40.2496
1.1345,0.9838,-0.0041,0.31,-11.033,0.0042,0.0048,74.8403,84.9093,35.5878,40.3757
1.1346,0.9838,-0.0041,0.3089,-11.0271,0.0042,0.0047,75.1357,85.252,35.696,40.502
1.1347,0.9838,-0.0041,0.3078,-11.0215,0.0041,0.0047,75.4337,85.5976,35.8055,40.6299
1.1348,0.9838,-0.004,0.3067,-11.0158,0.0041,0.0047,75.7343,85.9463,35.9159,40.7588
1.1349,0.9838,-0.004,0.3056,-11.01,0.0041,0.0046,76.0376,86.2981,36.0265,40.8879
1.135,0.9838,-0.004,0.3045,-11.0043,0.0041,0.0046,76.3435,86.6529,36.1382,41.0183
1.1351,0.9838,-0.004,0.3034,-10.9988,0.004,0.0046,76.6522,87.011,36.251,41.15
1.1352,0.9838,-0.0039,0.3023,-10.993,0.004,0.0045,76.9636,87.3722,36.3641,41.282
1.1353,0.9838,-0.0039,0.3012,-10.9873,0.004,0.0045,77.2779,87.7367,36.4779,41.4148
1.1354,0.9838,-0.0039,0.3001,-10.9816,0.0039,0.0045,77.595,88.1045,36.5925,41.5486
1.1355,0.9838,-0.0038,0.299,-10.9758,0.0039,0.0044,77.915,88.4756,36.7079,41.6833
1.1356,0.9838,-0.0038,0.2979,-10.9702,0.0039,0.0044,78.2379,88.8501,36.8242,41.819
1.1357,0.9838,-0.0038,0.2968,-10.9645,0.0038,0.0044,78.5638,89.228,36.9415,41.9559
1.1358,0.9838,-0.0037,0.2957,-10.9589,0.0038,0.0043,78.8927,89.6095,37.0595,42.0937
1.1359,0.9838,-0.0037,0.2946,-10.9532,0.0038,0.0043,79.2246,89.9945,37.1782,42.2322
1.136,0.9838,-0.0037,0.2935,-10.9476,0.0038,0.0043,79.5597,90.3831,37.2978,42.3718
1.1361,0.9838,-0.0037,0.2924,-10.9418,0.0037,0.0042,79.8979,90.7753,37.4178,42.5119
1.1362,0.9838,-0.0036,0.2913,-10.936,0.0037,0.0042,80.2393,91.1712,37.5387,42.653
1.1363,0.9838,-0.0036,0.2902,-10.9305,0.0037,0.0042,80.584,91.5709,37.661,42.7958
1.1364,0.9838,-0.0036,0.2891,-10.925,0.0036,0.0041,80.9319,91.9744,37.7846,42.9399
1.1365,0.9838,-0.0035,0.288,-10.9193,0.0036,0.0041,81.2832,92.3817,37.9083,43.0843
1.1366,0.9838,-0.0035,0.287,-10.9135,0.0036,0.0041,81.6379,92.793,38.0325,43.2293
1.1367,0.9838,-0.0035,0.2859,-10.9079,0.0035,0.004,81.996,93.2083,38.1582,43.376
1.1368,0.9838,-0.0035,0.2848,-10.9023,0.0035,0.004,82.3577,93.6277,38.2849,43.5239
1.1369,0.9838,-0.0034,0.2837,-10.8966,0.0035,0.004,82.7229,94.0511,38.4122,43.6724
1.137,0.9838,-0.0034,0.2826,-10.8909,0.0035,0.0039,83.0917,94.4787,38.5401,43.8217
1.1371,0.9838,-0.0034,0.2815,-10.8852,0.0034,0.0039,83.4641,94.9106,38.6692,43.9724
1.1372,0.9838,-0.0033,0.2804,-10.8798,0.0034,0.0039,83.8403,95.3468,38.8001,44.1251
1.1373,0.9838,-0.0033,0.2793,-10.8741,0.0034,0.0038,84.2203,95.7873,38.9312,44.2781
1.1374,0.9838,-0.0033,0.2782,-10.8684,0.0033,0.0038,84.6041,96.2323,39.0627,44.4316
1.1375,0.9838,-0.0033,0.2771,-10.8628,0.0033,0.0038,84.9918,96.6818,39.196,44.5871
1.1376,0.9838,-0.0032,0.2761,-10.8572,0.0033,0.0037,85.3835,97.1359,39.3299,44.7434
1.1377,0.9838,-0.0032,0.275,-10.8515,0.0033,0.0037,85.7792,97.5947,39.4648,44.9008
1.1378,0.9838,-0.0032,0.2739,-10.846,0.0032,0.0037,86.179,98.0582,39.6012,45.0599
1.1379,0.9838,-0.0032,0.2728,-10.8404,0.0032,0.0036,86.583,98.5265,39.7382,45.2199
1.138,0.9838,-0.0031,0.2717,-10.8347,0.0032,0.0036,86.9912,98.9997,39.8759,45.3805
1.1381,0.9838,-0.0031,0.2706,-10.829,0.0031,0.0036,87.4037,99.4779,40.0146,45.5423
1.1382,0.9838,-0.0031,0.2695,-10.8236,0.0031,0.0036,87.8206,99.9612,40.1554,45.7066
1.1383,0.9838,-0.003,0.2685,-10.8181,0.0031,0.0035,88.2419,100.4496,40.2971,45.872
1.1384,0.9838,-0.003,0.2674,-10.8123,0.0031,0.0035,88.6677,100.9432,40.4387,46.0372
1.1385,0.9838,-0.003,0.2663,-10.8067,0.003,0.0035,89.0982,101.4422,40.5818,46.2042
1.1386,0.9838,-0.003,0.2652,-10.8011,0.003,0.0034,89.5333,101.9466,40.7264,46.3729
1.1387,0.9838,-0.0029,0.2641,-10.7955,0.003,0.0034,89.9732,102.4565,40.8717,46.5424
1.1388,0.9838,-0.0029,0.2631,-10.7899,0.003,0.0034,90.418,102.972,41.0185,46.7136
1.1389,0.9838,-0.0029,0.262,-10.7845,0.0029,0.0033,90.8676,103.4932,41.1669,46.8868
1.139,0.9838,-0.0029,0.2609,-10.779,0.0029,0.0033,91.3223,104.0201,41.3161,47.0609
1.1391,0.9838,-0.0028,0.2598,-10.7732,0.0029,0.0033,91.7821,104.553,41.4655,47.2352
1.1392,0.9838,-0.0028,0.2587,-10.7675,0.0029,0.0032,92.247,105.0919,41.6161,47.4109
1.1393,0.9838,-0.0028,0.2577,-10.762,0.0028,0.0032,92.7173,105.637,41.769,47.5893
1.1394,0.9838,-0.0028,0.2566,-10.7567,0.0028,0.0032,93.1929,106.1882,41.9236,47.7697
1.1395,0.9838,-0.0027,0.2555,-10.751,0.0028,0.0032,93.6741,106.7458,42.0781,47.9499
1.1396,0.9838,-0.0027,0.2544,-10.7453,0.0027,0.0031,94.1608,107.3099,42.2335,48.1312
1.1397,0.9838,-0.0027,0.2534,-10.7398,0.0027,0.0031,94.6531,107.8805,42.3912,48.3152
1.1398,0.9838,-0.0027,0.2523,-10.7343,0.0027,0.0031,95.1513,108.4578,42.5501,48.5005
1.1399,0.9838,-0.0026,0.2512,-10.7288,0.0027,0.003,95.6554,109.0419,42.7102,48.6873
1.14,0.9838,-0.0026,0.2501,-10.7233,0.0026,0.003,96.1654,109.633,42.8713,48.8752
1.1401,0.9838,-0.0026,0.2491,-10.7176,0.0026,0.003,96.6816,110.2311,43.0332,49.0642
1.1402,0.9838,-0.0026,0.248,-10.712,0.0026,0.003,97.2041,110.8365,43.197,49.2552
1.1403,0.9838,-0.0025,0.2469,-10.7067,0.0026,0.0029,97.7328,111.4493,43.3628,49.4486
1.1404,0.9838,-0.0025,0.2458,-10.7011,0.0025,0.0029,98.2681,112.0695,43.5293,49.6428
1.1405,0.9838,-0.0025,0.2448,-10.6955,0.0025,0.0029,98.81,112.6973,43.6966,49.838
1.1406,0.9838,-0.0025,0.2437,-10.6899,0.0025,0.0028,99.3586,113.333,43.8659,50.0355
1.1407,0.9838,-0.0024,0.2426,-10.6844,0.0025,0.0028,99.9141,113.9766,44.0367,50.2347
1.1408,0.9838,-0.0024,0.2416,-10.6791,0.0024,0.0028,100.4765,114.6283,44.2095,50.4363
1.1409,0.9838,-0.0024,0.2405,-10.6737,0.0024,0.0028,101.0461,115.2883,44.3836,50.6393
1.141,0.9838,-0.0024,0.2394,-10.6678,0.0024,0.0027,101.623,115.9566,44.5572,50.8418
1.1411,0.9838,-0.0023,0.2384,-10.6621,0.0024,0.0027,102.2074,116.6337,44.7327,51.0465
1.1412,0.9838,-0.0023,0.2373,-10.6569,0.0023,0.0027,102.7993,117.3194,44.9119,51.2555
1.1413,0.9838,-0.0023,0.2362,-10.6516,0.0023,0.0027,103.399,118.0142,45.0924,51.4661
1.1414,0.9838,-0.0023,0.2352,-10.646,0.0023,0.0026,104.0066,118.718,45.2729,51.6766
1.1415,0.9838,-0.0022,0.2341,-10.6404,0.0023,0.0026,104.6222,119.4312,45.455,51.8891
1.1416,0.9838,-0.0022,0.233,-10.6348,0.0023,0.0026,105.2461,120.154,45.6388,52.1034
1.1417,0.9838,-0.0022,0.232,-10.6293,0.0022,0.0025,105.8785,120.8865,45.8245,52.32
1.1418,0.9838,-0.0022,0.2309,-10.6241,0.0022,0.0025,106.5194,121.6289,46.013,52.5399
1.1419,0.9838,-0.0021,0.2298,-10.6185,0.0022,0.0025,107.1691,122.3815,46.2017,52.7599
1.142,0.9838,-0.0021,0.2288,-10.6128,0.0022,0.0025,107.8278,123.1445,46.3914,52.9812
1.1421,0.9838,-0.0021,0.2277,-10.6074,0.0021,0.0024,108.4956,123.9181,46.5843,53.2062
1.1422,0.9838,-0.0021,0.2266,-10.6021,0.0021,0.0024,109.1728,124.7025,46.7788,53.433
1.1423,0.9838,-0.0021,0.2256,-10.5966,0.0021,0.0024,109.8596,125.498,46.9747,53.6615
1.1424,0.9838,-0.002,0.2245,-10.591,0.0021,0.0024,110.5562,126.3048,47.1718,53.8914
1.1425,0.9838,-0.002,0.2235,-10.5853,0.002,0.0023,111.2629,127.1232,47.3702,54.1227
1.1426,0.9838,-0.002,0.2224,-10.5801,0.002,0.0023,111.9798,127.9535,47.5723,54.3584
1.1427,0.9838,-0.002,0.2213,-10.5748,0.002,0.0023,112.7071,128.7959,47.776,54.5959
1.1428,0.9838,-0.0019,0.2203,-10.5689,0.002,0.0023,113.4452,129.6507,47.9789,54.8326
1.1429,0.9838,-0.0019,0.2192,-10.5636,0.002,0.0022,114.1943,130.5183,48.1861,55.0743
1.143,0.9838,-0.0019,0.2182,-10.5586,0.0019,0.0022,114.9546,131.3988,48.3965,55.3195
1.1431,0.9838,-0.0019,0.2171,-10.5527,0.0019,0.0022,115.7264,132.2926,48.6051,55.5629
1.1432,0.9838,-0.0019,0.2161,-10.5471,0.0019,0.0022,116.5101,133.2001,48.8167,55.8096
1.1433,0.9838,-0.0018,0.215,-10.542,0.0019,0.0021,117.3058,134.1215,49.0328,56.0617
1.1434,0.9838,-0.0018,0.2139,-10.5366,0.0018,0.0021,118.1138,135.0572,49.2493,56.3141
1.1435,0.9838,-0.0018,0.2129,-10.531,0.0018,0.0021,118.9346,136.0076,49.4671,56.568
1.1436,0.9838,-0.0018,0.2118,-10.5255,0.0018,0.0021,119.7683,136.973,49.6871,56.8247
1.1437,0.9838,-0.0017,0.2108,-10.52,0.0018,0.002,120.6154,137.9538,49.9093,57.0838
1.1439,0.9838,-0.0017,0.2097,-10.5147,0.0018,0.002,121.4761,138.9504,50.1349,57.3468
1.144,0.9838,-0.0017,0.2087,-10.5095,0.0017,0.002,122.3508,139.9632,50.3626,57.6124
1.1441,0.9838,-0.0017,0.2076,-10.5038,0.0017,0.002,123.2398,140.9926,50.5904,57.878
1.1442,0.9838,-0.0017,0.2066,-10.4983,0.0017,0.0019,124.1437,142.039,50.821,58.1469
1.1443,0.9838,-0.0016,0.2055,-10.4931,0.0017,0.0019,125.0626,143.103,51.0557,58.4205
1.1444,0.9838,-0.0016,0.2045,-10.4876,0.0016,0.0019,125.9971,144.1849,51.2913,58.6953
1.1445,0.9838,-0.0016,0.2034,-10.4821,0.0016,0.0019,126.9475,145.2852,51.5288,58.9722
1.1446,0.9838,-0.0016,0.2024,-10.4768,0.0016,0.0018,127.9143,146.4045,51.7696,59.2529
1.1447,0.9838,-0.0016,0.2013,-10.4714,0.0016,0.0018,128.898,147.5432,52.0127,59.5363
1.1448,0.9838,-0.0015,0.2003,-10.4659,0.0016,0.0018,129.8989,148.7019,52.2574,59.8218
1.1449,0.9838,-0.0015,0.1992,-10.4605,0.0015,0.0018,130.9176,149.8812,52.5048,60.1102
1.145,0.9838,-0.0015,0.1982,-10.4552,0.0015,0.0017,131.9546,151.0816,52.7556,60.4026
1.1451,0.9838,-0.0015,0.1971,-10.4499,0.0015,0.0017,133.0104,152.3038,53.0085,60.6975
1.1452,0.9838,-0.0015,0.1961,-10.4443,0.0015,0.0017,134.0855,153.5483,53.263,60.9942
1.1453,0.9838,-0.0014,0.195,-10.4389,0.0015,0.0017,135.1806,154.8158,53.5208,61.2948
1.1454,0.9838,-0.0014,0.194,-10.4336,0.0014,0.0017,136.2961,156.107,53.7817,61.5989
1.1455,0.9838,-0.0014,0.193,-10.4283,0.0014,0.0016,137.4327,157.4226,54.045,61.906
1.1456,0.9838,-0.0014,0.1919,-10.4229,0.0014,0.0016,138.5911,158.7633,54.3109,62.2159
1.1457,0.9838,-0.0014,0.1909,-10.4174,0.0014,0.0016,139.7718,160.1299,54.5793,62.5289
1.1458,0.9838,-0.0013,0.1898,-10.4121,0.0014,0.0016,140.9756,161.5231,54.8511,62.8457
1.1459,0.9838,-0.0013,0.1888,-10.4066,0.0013,0.0015,142.2032,162.9439,55.1248,63.1649
1.146,0.9838,-0.0013,0.1877,-10.4012,0.0013,0.0015,143.4553,164.393,55.4016,63.4876
1.1461,0.9838,-0.0013,0.1867,-10.3961,0.0013,0.0015,144.7328,165.8714,55.6831,63.8158
1.1462,0.9838,-0.0013,0.1857,-10.3907,0.0013,0.0015,146.0363,167.38,55.9665,64.1461
1.1463,0.9838,-0.0013,0.1846,-10.3852,0.0013,0.0015,147.3669,168.9197,56.2517,64.4787
1.1464,0.9838,-0.0012,0.1836,-10.3799,0.0013,0.0014,148.7253,170.4917,56.5414,64.8164
1.1465,0.9838,-0.0012,0.1825,-10.3746,0.0012,0.0014,150.1124,172.0969,56.834,65.1575
1.1466,0.9838,-0.0012,0.1815,-10.3691,0.0012,0.0014,151.5293,173.7365,57.1291,65.5015
1.1467,0.9838,-0.0012,0.1805,-10.3638,0.0012,0.0014,152.977,175.4116,57.4283,65.8503
1.1468,0.9838,-0.0012,0.1794,-10.3586,0.0012,0.0014,154.4565,177.1235,57.7312,66.2034
1.1469,0.9838,-0.0011,0.1784,-10.3532,0.0012,0.0013,155.9689,178.8735,58.0368,66.5597
1.147,0.9838,-0.0011,0.1774,-10.3477,0.0011,0.0013,157.5154,180.6628,58.3449,66.9189
1.1471,0.9838,-0.0011,0.1763,-10.3423,0.0011,0.0013,159.0972,182.493,58.6569,67.2826
1.1472,0.9838,-0.0011,0.1753,-10.3371,0.0011,0.0013,160.7155,184.3655,58.9738,67.652
1.1473,0.9838,-0.0011,0.1742,-10.3319,0.0011,0.0013,162.3718,186.2817,59.2936,68.0248
